Student Number;school;year;Class;sex;Birth Date;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;P1;P2;P3
793;GP;2018;DSI/BD/BD;F;22/08/2002;U;GT3;A;3;2;other;services;course;other;1;3;0;no;yes;no;yes;no;yes;yes;yes;4;3;3;5;1;5;10;10;14;1
794;GP;2018;DSI/BD/BD;F;19/08/2004;R;GT3;T;1;1;other;services;reputation;mother;2;1;0;no;yes;no;yes;yes;yes;no;yes;3;3;3;1;2;1;8;9;15;5
795;GP;2018;DSI/BD/BD;F;04/04/2004;U;GT3;A;3;3;other;other;course;other;2;1;0;no;yes;no;yes;no;yes;yes;yes;4;3;2;1;1;5;4;16;20;9
796;GP;2018;DSI/BD/BD;M;23/02/2004;U;LE3;T;1;1;services;other;course;mother;1;2;2;no;no;no;no;yes;yes;no;yes;4;4;4;1;3;5;0;1;7;8
797;GP;2018;DSI/BD/BD;F;12/04/2005;U;GT3;T;4;4;teacher;teacher;course;mother;2;1;0;no;no;no;yes;yes;yes;yes;no;4;3;2;1;1;5;6;9;1;6
798;GP;2018;DSI/BD/BD;F;01/02/2005;R;GT3;T;1;1;other;other;course;mother;3;1;1;no;no;no;yes;yes;yes;yes;yes;5;5;5;1;1;1;2;13;16;12
799;GP;2018;DSI/BD/BD;M;28/08/2005;U;GT3;T;4;3;teacher;services;course;father;2;4;0;yes;yes;no;no;yes;yes;yes;no;2;2;2;1;1;3;6;10;16;6
800;GP;2018;DSI/BD/BD;F;30/05/2005;U;GT3;A;3;3;services;services;home;mother;1;2;0;no;no;no;no;no;yes;no;yes;1;3;2;2;3;1;24;19;16;20
801;GP;2018;DSI/BD/BD;M;17/07/2004;U;GT3;T;4;4;services;services;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;3;5;0;17;17;4
802;GP;2018;DSI/BD/BD;M;14/03/2004;U;LE3;T;2;2;services;services;reputation;father;2;1;0;no;yes;no;yes;yes;yes;yes;no;2;3;3;2;2;2;4;15;10;7
803;GP;2018;DSI/BD/BD;F;14/08/2005;U;GT3;T;4;4;teacher;services;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;2;2;1;1;5;2;8;18;12
804;GP;2018;DSI/BD/BD;F;19/12/2004;U;LE3;T;1;1;at_home;at_home;course;mother;1;1;0;no;no;no;no;yes;yes;yes;no;3;4;4;3;3;1;4;11;9;10
805;GP;2018;DSI/BD/BD;M;24/06/2003;U;GT3;T;2;1;other;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;5;4;5;1;2;5;22;1;16;14
806;GP;2018;DSI/BD/BD;F;19/12/2005;U;GT3;T;1;1;other;services;course;father;1;2;0;no;yes;no;no;yes;yes;yes;no;4;4;2;1;2;5;0;6;14;2
807;GP;2018;DSI/BD/BD;F;27/02/2005;U;LE3;A;2;1;at_home;other;home;mother;2;1;0;no;yes;no;yes;yes;no;yes;yes;4;4;2;1;1;5;0;19;12;9
808;GP;2018;DSI/BD/BD;F;31/05/2005;U;GT3;T;3;2;health;services;home;father;1;2;1;no;yes;no;no;yes;yes;yes;no;3;3;2;1;1;3;2;9;9;18
809;GP;2018;DSI/BD/BD;F;31/07/2005;U;GT3;T;1;2;at_home;other;course;mother;1;2;0;no;yes;no;no;no;yes;yes;no;4;3;2;1;1;5;6;5;2;15
810;GP;2018;DSI/BD/BD;F;10/09/2005;U;GT3;T;1;2;at_home;services;course;father;1;2;0;no;no;no;no;no;yes;no;yes;2;3;4;2;4;1;6;14;13;10
811;GP;2018;DSI/BD/BD;M;28/04/2004;U;GT3;T;4;4;teacher;teacher;course;mother;1;1;0;no;yes;no;no;yes;no;yes;yes;3;3;2;2;1;5;16;19;18;9
812;GP;2018;DSI/BD/BD;M;01/05/2005;U;LE3;A;2;1;services;other;course;mother;4;1;0;no;no;no;no;yes;yes;yes;no;4;5;5;2;5;5;0;5;2;20
813;GP;2018;DSI/BD/BD;M;06/12/2002;U;LE3;T;1;1;other;other;course;mother;1;1;2;no;no;no;no;yes;no;yes;yes;2;3;5;2;5;4;0;15;3;15
814;GP;2018;DSI/BD/BD;M;15/12/2004;U;LE3;T;2;1;at_home;other;course;mother;1;1;1;no;no;no;yes;yes;yes;no;yes;4;4;4;3;5;5;6;6;7;16
815;GP;2018;DSI/BD/BD;F;03/12/2005;R;GT3;T;3;3;services;services;reputation;other;2;3;0;no;yes;yes;yes;yes;yes;yes;yes;4;2;1;2;3;3;2;10;16;5
816;GP;2018;DSI/BD/BD;M;14/02/2001;U;GT3;T;3;2;services;at_home;home;mother;1;1;0;no;yes;no;no;yes;no;yes;yes;4;5;4;1;1;4;6;14;18;1
817;GP;2018;DSI/BD/BD;F;18/06/2003;U;GT3;T;4;4;other;teacher;course;mother;1;1;0;yes;yes;no;no;yes;yes;no;yes;4;2;1;1;1;4;0;19;7;14
818;GP;2018;DSI/BD/BD;M;31/05/2005;R;GT3;T;2;3;at_home;services;course;mother;1;2;0;yes;no;yes;yes;yes;yes;no;no;4;4;4;1;1;1;0;16;11;6
819;GP;2018;DSI/BD/BD;M;11/01/2003;R;LE3;T;1;2;other;other;reputation;mother;1;1;3;no;no;no;no;yes;yes;no;no;2;2;2;3;3;5;14;3;10;5
820;GP;2018;DSI/BD/BD;F;04/08/2002;R;GT3;T;1;1;at_home;other;course;mother;3;1;3;no;yes;no;yes;no;yes;no;no;5;2;5;1;5;4;6;3;3;8
821;GP;2018;DSI/BD/BD;M;28/05/2004;R;GT3;T;2;2;at_home;other;course;mother;3;1;0;no;no;no;no;no;yes;no;no;4;2;2;1;2;3;4;14;5;3
822;GP;2018;DSI/BD/BD;M;30/08/2004;U;GT3;T;3;3;other;services;course;father;1;2;1;no;yes;no;no;yes;yes;yes;yes;4;5;5;4;4;5;0;18;16;4
823;GP;2018;DSI/BD/BD;M;01/08/2004;U;LE3;T;1;2;health;services;course;mother;2;1;2;no;no;no;no;no;yes;yes;no;4;4;5;3;5;5;0;16;17;20
824;GP;2018;DSI/BD/BD;M;02/07/2003;R;LE3;T;2;1;at_home;other;course;mother;2;1;1;no;no;yes;yes;yes;no;yes;yes;3;3;2;2;2;5;8;5;3;13
825;GP;2018;DSI/BD/BD;M;12/04/2003;R;GT3;T;3;2;other;other;course;mother;2;2;2;yes;yes;no;no;yes;yes;yes;yes;4;4;4;1;4;3;4;9;6;10
826;GP;2018;DSI/BD/BD;M;08/10/2005;U;LE3;T;1;2;other;other;course;mother;2;1;0;no;no;no;yes;yes;yes;no;no;4;4;4;2;4;5;2;6;2;3
827;GP;2018;DSI/BD/BD;M;11/04/2004;U;GT3;T;1;3;at_home;services;course;father;1;1;1;no;no;no;no;yes;no;yes;no;5;3;3;1;4;2;2;11;10;12
828;GP;2018;DSI/BD/BD;M;18/11/2003;R;LE3;T;1;1;other;services;course;mother;4;2;0;no;no;no;yes;yes;no;no;yes;5;3;5;1;5;5;0;1;13;9
829;GP;2018;DSI/BD/BD;M;07/08/2003;U;GT3;T;3;2;services;services;course;mother;2;1;3;no;yes;no;yes;no;no;no;no;4;5;2;1;1;2;10;8;16;3
830;GP;2018;DSI/BD/BD;M;02/07/2004;U;GT3;T;2;2;other;other;course;father;1;2;0;no;no;no;no;yes;no;yes;no;4;3;5;2;4;4;0;3;20;2
831;GP;2018;DSI/BD/BD;F;21/11/2004;U;GT3;T;4;2;health;services;home;father;1;2;0;no;no;no;no;yes;yes;yes;yes;4;2;3;1;1;3;0;8;6;18
832;GP;2018;DSI/BD/BD;F;19/11/2004;U;GT3;T;2;2;other;other;home;mother;1;2;0;no;yes;no;no;no;yes;yes;no;5;1;5;1;1;4;0;16;4;6
833;GP;2018;DSI/BD/BD;F;24/07/2004;U;GT3;T;4;4;health;health;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;4;2;1;1;3;0;3;13;10
834;GP;2018;DSI/BD/BD;M;11/01/2004;U;GT3;T;3;4;other;other;course;father;3;1;1;no;yes;no;yes;no;yes;yes;no;3;4;5;2;4;2;4;7;1;19
835;GP;2018;DSI/BD/BD;M;03/09/2004;U;GT3;T;1;0;other;other;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;2;1;1;3;0;14;10;7
836;GP;2018;DSI/BD/BD;M;04/11/2003;U;LE3;T;4;4;teacher;other;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;4;4;1;3;5;0;5;20;19
837;GP;2018;DSI/BD/BD;F;10/01/2004;U;GT3;T;1;3;at_home;services;home;mother;1;2;0;no;no;no;yes;no;yes;yes;yes;4;3;5;1;1;3;0;16;8;6
838;GP;2018;DSI/BD/BD;F;26/05/2004;U;LE3;T;3;3;other;other;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;4;5;1;1;4;0;7;3;16
839;GP;2018;DSI/BD/BD;M;17/05/2003;U;LE3;T;4;3;teacher;other;course;mother;2;2;0;no;no;no;yes;yes;yes;yes;no;4;4;4;4;4;4;0;2;2;16
840;GP;2018;DSI/BD/BD;F;02/07/2004;U;GT3;T;2;2;services;other;reputation;mother;2;2;0;no;no;no;yes;no;yes;yes;no;3;4;4;1;4;5;0;12;3;14
841;GP;2018;DSI/BD/BD;M;10/12/2003;U;GT3;T;3;3;other;other;reputation;father;1;2;0;no;no;no;yes;no;yes;yes;no;4;3;4;1;4;4;4;18;11;14
842;GP;2018;DSI/BD/BD;M;28/10/2004;R;GT3;T;4;2;teacher;services;other;mother;1;1;0;no;yes;no;yes;yes;yes;yes;yes;4;3;3;3;4;3;8;7;17;9
843;GP;2018;DSI/BD/BD;M;08/11/2003;U;GT3;T;4;3;other;other;course;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;5;2;3;1;1;2;4;3;4;14
844;GP;2018;DSI/BD/BD;M;24/03/2004;U;GT3;T;4;3;teacher;other;home;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;3;4;3;2;3;3;4;1;20;16
845;GP;2018;DSI/BD/BD;M;07/11/2004;U;GT3;T;3;3;services;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;2;3;1;2;3;0;17;20;5
846;GP;2018;DSI/BD/BD;F;30/09/2003;U;GT3;T;2;4;services;services;reputation;father;1;2;0;no;yes;no;yes;yes;yes;no;no;5;4;2;2;3;5;0;6;20;5
847;GP;2018;DSI/BD/BD;F;09/02/2003;U;LE3;T;3;3;other;other;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;5;3;3;2;3;1;32;3;12;14
848;GP;2018;DSI/BD/BD;F;30/10/2004;U;GT3;T;3;2;other;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;1;2;2;1;2;1;8;8;9;15
849;GP;2018;DSI/BD/BD;M;28/10/2003;U;GT3;T;3;3;services;services;other;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;4;2;3;4;6;14;18;18
850;GP;2018;DSI/BD/BD;M;12/07/2004;U;GT3;T;1;2;services;services;other;mother;1;1;0;no;yes;no;yes;yes;yes;yes;yes;3;3;3;1;2;3;0;5;1;18
851;GP;2018;DSI/BD/BD;M;03/01/2004;U;LE3;T;2;1;other;other;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;2;3;1;2;5;0;14;4;4
852;GP;2018;DSI/BD/BD;F;21/11/2003;U;GT3;A;3;3;health;other;reputation;mother;1;2;0;no;yes;no;no;no;yes;yes;yes;3;3;3;1;3;3;10;5;7;4
853;GP;2018;DSI/BD/BD;M;17/03/2003;R;GT3;T;1;2;at_home;other;home;mother;1;2;0;no;no;no;no;yes;yes;no;no;3;1;3;1;5;3;6;6;8;19
854;GP;2018;DSI/BD/BD;F;16/10/2004;U;GT3;T;2;3;services;services;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;2;6;10;1;18
855;GP;2018;DSI/BD/BD;F;22/12/2003;U;GT3;T;1;1;at_home;services;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;3;3;1;1;3;0;15;20;2
856;GP;2018;DSI/BD/BD;M;08/01/2003;U;GT3;T;1;2;at_home;services;other;other;2;2;0;no;no;no;yes;no;yes;yes;no;4;4;4;4;5;5;16;11;12;8
857;GP;2018;DSI/BD/BD;M;28/06/2004;R;GT3;T;3;3;services;services;reputation;mother;1;1;0;no;yes;no;yes;yes;yes;yes;no;4;3;2;3;4;5;0;2;5;5
858;GP;2018;DSI/BD/BD;M;14/09/2004;U;GT3;T;2;3;other;other;home;father;2;1;0;no;no;no;no;yes;yes;yes;no;5;3;3;1;1;3;0;13;10;9
859;GP;2018;DSI/BD/BD;F;21/07/2003;U;LE3;T;2;4;services;services;course;father;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;3;2;1;1;5;8;14;14;13
860;GP;2018;DSI/BD/BD;M;28/08/2003;U;GT3;T;4;4;services;teacher;home;mother;1;1;0;no;no;no;no;yes;yes;yes;no;5;2;3;1;2;5;4;16;12;1
861;GP;2018;DSI/BD/BD;M;28/08/2004;R;LE3;T;3;3;teacher;other;home;father;3;1;0;no;yes;no;yes;yes;yes;yes;no;3;3;4;3;5;3;16;19;2;8
862;GP;2018;DSI/BD/BD;F;15/08/2003;U;GT3;T;4;4;services;teacher;home;mother;2;1;1;no;yes;no;no;yes;yes;yes;no;4;2;4;2;3;2;30;5;12;2
863;GP;2018;DSI/BD/BD;F;25/05/2004;U;LE3;T;4;4;teacher;teacher;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;5;2;1;2;3;0;14;18;5
864;GP;2018;DSI/BD/BD;F;11/03/2004;U;GT3;T;4;3;health;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;5;1;5;2;2;10;16;4
865;GP;2018;DSI/BD/BD;F;22/01/2004;U;GT3;T;2;3;other;other;reputation;mother;1;2;0;yes;yes;no;yes;yes;yes;no;no;4;4;3;1;3;4;4;3;18;2
866;GP;2018;DSI/BD/BD;F;17/08/2003;U;GT3;T;1;1;other;other;course;mother;1;2;0;no;yes;no;no;no;yes;no;no;4;4;4;1;3;1;0;8;2;1
867;GP;2018;DSI/BD/BD;F;26/02/2003;R;GT3;T;2;2;other;other;reputation;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;5;3;2;1;2;3;21;4;8;13
868;GP;2018;DSI/BD/BD;F;17/06/2004;R;GT3;T;2;2;services;services;reputation;mother;2;4;0;no;yes;no;yes;no;yes;yes;no;5;3;5;1;1;5;6;8;14;3
869;GP;2018;DSI/BD/BD;F;17/05/2003;U;GT3;T;3;4;at_home;services;home;mother;1;3;1;no;yes;yes;no;yes;yes;yes;yes;4;4;3;3;4;5;14;7;11;18
870;GP;2018;DSI/BD/BD;F;29/03/2004;U;GT3;A;3;1;services;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;2;3;3;2;2;4;2;20;4;3
871;GP;2018;DSI/BD/BD;F;20/08/2004;U;GT3;T;4;3;teacher;other;other;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;1;3;2;1;1;1;4;6;14;3
872;GP;2018;DSI/BD/BD;F;25/09/2004;U;GT3;T;1;1;at_home;other;home;mother;2;1;0;no;yes;no;no;yes;yes;no;no;4;3;2;1;4;5;2;7;4;11
873;GP;2018;DSI/BD/BD;F;12/03/2003;R;GT3;T;4;3;teacher;other;reputation;mother;2;3;0;no;yes;no;yes;yes;yes;yes;yes;4;4;2;1;1;4;0;20;14;13
874;GP;2018;DSI/BD/BD;F;03/09/2001;U;GT3;T;3;3;other;other;reputation;other;1;4;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;1;2;3;4;19;12;4
875;GP;2018;DSI/BD/BD;M;24/08/2003;U;LE3;T;4;4;services;other;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;5;3;5;4;5;3;15;6;11;15
876;GP;2018;DSI/BD/BD;F;22/12/2004;U;GT3;A;2;2;other;other;reputation;mother;1;2;0;yes;yes;no;no;yes;yes;yes;no;3;3;4;1;1;4;0;14;7;5
877;GP;2018;DSI/BD/BD;M;07/04/2002;U;GT3;T;2;2;services;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;4;4;2;4;5;10;18;4;20
878;GP;2018;DSI/BD/BD;F;19/01/2003;R;LE3;T;4;4;services;other;other;mother;1;1;0;no;yes;no;no;yes;yes;no;no;5;2;1;1;2;3;6;14;18;9
879;GP;2018;DSI/BD/BD;F;02/10/2003;U;LE3;T;3;2;other;other;reputation;mother;2;2;0;no;no;no;no;yes;yes;yes;no;4;4;4;1;3;1;2;18;20;18
880;GP;2018;DSI/BD/BD;F;24/04/2003;U;GT3;T;4;3;other;other;reputation;mother;1;2;0;no;no;no;no;yes;yes;yes;yes;3;4;5;2;4;1;16;1;5;13
881;GP;2018;DSI/BD/BD;M;13/05/2002;U;LE3;T;3;3;services;health;home;father;1;2;0;no;yes;no;no;yes;yes;yes;no;3;2;4;2;4;4;10;4;18;6
882;GP;2018;DSI/BD/BD;F;06/05/2003;U;GT3;T;2;3;at_home;other;home;father;2;1;0;no;yes;no;no;yes;yes;no;no;3;3;3;1;4;3;4;3;16;4
883;GP;2018;DSI/BD/BD;F;17/12/2003;U;GT3;T;2;2;at_home;at_home;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;1;1;4;0;5;8;8
884;GP;2018;DSI/BD/BD;F;26/02/2003;R;GT3;T;2;1;at_home;services;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;5;1;2;5;0;6;14;16
885;GP;2018;DSI/BD/BD;F;04/11/2003;U;GT3;T;1;1;at_home;other;reputation;mother;1;3;0;no;yes;no;yes;yes;yes;no;yes;4;3;4;1;1;5;12;12;17;8
886;GP;2018;DSI/BD/BD;F;29/11/2004;U;GT3;T;2;3;services;teacher;other;mother;1;2;0;yes;no;no;no;yes;yes;yes;no;2;3;1;1;1;3;0;13;14;2
887;GP;2018;DSI/BD/BD;M;25/07/2002;U;GT3;T;2;2;other;other;home;mother;2;2;3;no;yes;yes;no;yes;yes;yes;no;3;3;3;5;5;4;9;13;19;18
888;GP;2018;DSI/BD/BD;F;14/09/2004;U;GT3;T;4;4;teacher;services;home;mother;1;3;0;no;yes;no;yes;no;yes;yes;no;5;3;2;1;1;5;4;20;16;4
889;GP;2018;DSI/BD/BD;F;23/08/2002;R;GT3;T;3;1;other;other;reputation;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;1;4;4;16;10;7
890;GP;2018;DSI/BD/BD;F;03/06/2003;U;GT3;T;3;2;other;other;course;mother;1;2;0;no;no;no;yes;no;yes;yes;no;5;3;4;1;3;3;2;9;16;1
891;GP;2018;DSI/BD/BD;M;11/02/2003;U;LE3;T;2;3;services;services;reputation;father;1;2;0;no;yes;no;no;no;yes;yes;no;5;3;3;1;3;3;0;11;1;9
892;GP;2018;DSI/BD/BD;M;13/10/2002;U;LE3;T;2;1;at_home;other;course;mother;4;2;0;yes;yes;no;yes;yes;yes;yes;yes;4;3;2;4;5;3;2;11;3;16
893;GP;2018;DSI/BD/BD;F;20/12/2003;U;GT3;A;2;1;other;other;course;mother;2;3;0;no;no;no;yes;yes;yes;yes;yes;3;2;3;1;2;3;0;4;2;4
894;GP;2018;DSI/BD/BD;F;07/01/2003;U;LE3;T;4;3;health;other;reputation;father;1;2;0;no;no;no;yes;yes;yes;yes;yes;3;2;3;1;2;3;0;12;16;1
895;GP;2018;DSI/BD/BD;M;17/03/2003;R;GT3;T;2;2;other;other;course;father;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;5;2;1;1;1;0;6;18;13
896;GP;2018;DSI/BD/BD;M;31/10/2003;U;GT3;T;4;4;teacher;teacher;reputation;mother;1;2;0;yes;yes;no;yes;yes;yes;yes;yes;4;5;5;1;3;2;0;15;14;4
897;GP;2018;DSI/BD/BD;M;23/10/2004;U;GT3;T;4;4;health;other;reputation;father;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;4;2;4;1;0;20;9;4
898;GP;2018;DSI/BD/BD;M;05/09/2004;U;LE3;T;1;1;other;other;home;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;3;4;2;1;1;5;2;12;14;5
899;GP;2018;DSI/BD/BD;M;07/03/2004;U;GT3;T;3;2;at_home;other;reputation;mother;2;3;0;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;3;2;0;1;12;20
900;GP;2018;DSI/BD/BD;M;18/11/2003;U;LE3;T;2;2;other;other;home;father;1;2;0;no;no;no;yes;no;yes;yes;yes;4;4;2;5;5;4;0;10;18;12
901;GP;2018;DSI/BD/BD;F;09/05/2004;U;GT3;T;2;1;other;other;home;mother;1;1;0;no;no;no;no;yes;yes;yes;yes;4;5;2;1;1;5;4;1;9;18
902;GP;2018;DSI/BD/BD;F;27/06/2004;U;GT3;A;4;1;other;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;2;5;0;14;7;18
903;GP;2018;DSI/BD/BD;F;05/01/2002;U;LE3;A;2;4;services;other;course;mother;2;2;1;no;yes;no;no;yes;yes;yes;no;4;3;3;1;1;3;18;12;18;16
904;GP;2018;DSI/BD/BD;F;02/12/2002;U;LE3;T;2;2;at_home;services;course;mother;1;2;1;no;yes;no;no;no;yes;yes;yes;5;3;1;1;1;5;16;16;13;9
905;GP;2018;DSI/BD/BD;F;29/07/2002;U;GT3;T;3;3;other;other;course;mother;2;1;1;no;no;no;no;yes;no;yes;no;4;1;1;1;1;3;14;14;5;14
906;GP;2018;DSI/BD/BD;M;15/05/2002;U;GT3;T;2;2;other;at_home;course;other;1;1;1;no;yes;no;yes;no;no;yes;yes;4;4;3;2;2;1;26;19;1;8
907;GP;2018;DSI/BD/BD;M;28/07/2003;U;GT3;T;4;4;teacher;teacher;course;mother;1;1;0;no;yes;no;yes;no;yes;yes;no;4;2;1;1;2;5;6;7;15;15
908;GP;2018;DSI/BD/BD;F;10/03/2003;U;GT3;T;3;2;other;other;course;father;1;2;0;no;no;no;yes;yes;yes;no;no;5;4;2;1;1;3;4;10;15;15
909;GP;2018;DSI/BD/BD;F;30/08/2003;U;LE3;T;1;1;at_home;at_home;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;yes;4;3;2;1;2;4;10;3;7;8
910;GP;2018;DSI/BD/BD;F;04/07/2004;U;GT3;T;1;2;other;other;course;mother;1;1;0;no;no;no;no;yes;no;yes;no;5;3;5;1;2;5;4;17;8;20
911;GP;2018;DSI/BD/BD;F;12/11/2003;R;GT3;T;2;1;at_home;services;course;mother;3;2;0;no;no;no;yes;yes;yes;no;no;2;1;1;1;1;3;2;3;18;3
912;GP;2018;DSI/BD/BD;F;26/06/2003;R;LE3;A;1;4;other;other;course;other;4;1;1;no;yes;no;no;yes;yes;yes;no;5;5;4;1;1;5;14;17;2;13
913;GP;2018;DSI/BD/BD;M;21/04/2002;U;GT3;T;2;2;other;services;reputation;father;1;2;0;no;no;no;no;yes;no;yes;no;5;5;4;3;5;2;16;7;2;17
914;GP;2018;DSI/BD/BD;F;28/01/2003;U;LE3;A;2;2;other;other;home;mother;1;1;1;no;yes;no;no;no;no;yes;no;3;1;2;1;1;1;8;12;3;14
915;GP;2018;DSI/BD/BD;F;05/06/2003;R;LE3;T;1;1;at_home;other;course;mother;2;3;0;no;no;no;yes;yes;yes;yes;no;4;3;3;1;3;5;4;5;13;16
916;GP;2018;DSI/BD/BD;F;16/09/2003;U;LE3;A;4;2;teacher;other;course;mother;1;2;0;no;yes;no;yes;yes;yes;no;no;4;3;2;1;1;4;4;2;14;19
917;GP;2018;DSI/BD/BD;M;18/01/2003;U;LE3;T;4;3;health;other;course;mother;2;2;0;no;no;no;yes;yes;yes;yes;yes;2;5;5;1;4;5;8;19;10;3
918;GP;2018;DSI/BD/BD;M;07/09/2003;R;LE3;A;4;4;teacher;other;course;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;3;3;3;2;3;4;0;5;14;14
919;GP;2018;DSI/BD/BD;M;08/08/2004;U;LE3;T;4;3;teacher;other;course;mother;1;1;0;no;no;no;yes;no;yes;yes;no;5;4;5;1;1;3;7;12;15;18
920;GP;2018;DSI/BD/BD;M;04/09/2004;U;GT3;T;4;4;services;services;course;mother;1;1;0;no;no;yes;yes;yes;yes;yes;no;5;3;2;1;2;5;4;10;1;19
921;GP;2018;DSI/BD/BD;F;02/11/2003;U;GT3;T;4;4;teacher;services;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;5;3;1;1;4;5;2;18;9;1
922;GP;2018;DSI/BD/BD;M;01/06/2003;R;GT3;T;1;1;other;other;home;father;2;3;0;no;no;no;no;no;yes;yes;yes;4;3;3;1;1;1;2;19;20;18
923;GP;2018;DSI/BD/BD;F;19/08/2003;U;GT3;T;3;3;services;other;home;mother;2;3;0;no;yes;no;no;yes;yes;yes;yes;4;2;2;2;3;5;10;9;8;3
924;GP;2018;DSI/BD/BD;F;04/07/2003;U;GT3;T;1;1;at_home;other;course;mother;1;2;0;yes;no;no;no;no;yes;no;yes;4;3;2;1;1;4;10;3;19;1
925;GP;2018;DSI/BD/BD;F;24/04/2002;U;GT3;T;2;1;other;other;course;other;2;3;0;no;yes;no;no;no;yes;yes;yes;4;4;4;1;1;3;10;15;20;18
926;GP;2018;DSI/BD/BD;M;27/02/2004;U;GT3;T;2;1;other;other;course;mother;3;1;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;4;7;16;8;2
927;GP;2018;DSI/BD/BD;F;29/07/2003;U;GT3;T;1;1;other;services;course;father;1;2;0;no;yes;no;no;yes;yes;no;no;4;3;4;1;2;5;4;17;3;13
928;GP;2018;DSI/BD/BD;M;04/03/2003;U;GT3;T;2;3;other;other;course;father;2;1;0;no;no;no;no;yes;yes;yes;no;5;2;2;1;1;2;2;1;11;17
929;GP;2018;DSI/BD/BD;M;11/10/1998;U;GT3;T;3;1;services;services;other;mother;1;1;3;no;no;no;no;no;no;yes;yes;5;4;5;5;5;1;12;6;17;2
930;GP;2018;DSI/BD/BD;M;24/07/2002;R;LE3;T;3;3;other;services;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;3;1;3;5;8;13;18;9
931;GP;2018;DSI/BD/BD;M;08/06/2004;U;GT3;T;0;2;other;other;other;mother;1;1;0;no;no;no;no;no;yes;yes;no;4;3;2;2;4;5;0;11;5;4
932;GP;2018;DSI/BD/BD;M;20/12/2002;U;GT3;T;3;2;services;other;course;mother;2;1;0;no;no;no;no;yes;no;yes;no;4;4;5;2;4;5;8;1;11;14
933;GP;2018;DSI/BD/BD;M;07/03/2004;U;GT3;T;3;3;at_home;other;reputation;other;3;2;1;yes;yes;no;no;no;yes;yes;no;5;3;3;1;3;2;4;1;12;17
934;GP;2018;DSI/BD/BD;M;12/09/2002;U;GT3;T;2;1;services;services;other;mother;1;1;2;no;no;no;no;no;no;yes;no;3;2;5;2;5;5;4;7;12;11
935;GP;2018;DSI/BD/BD;M;10/08/2004;R;GT3;T;2;1;other;other;course;mother;2;1;0;no;no;no;yes;no;yes;no;no;3;3;2;1;3;3;2;13;16;19
936;GP;2018;DSI/BD/BD;M;08/06/2003;R;GT3;T;2;1;other;other;course;mother;1;1;0;no;no;no;no;no;yes;yes;no;4;4;2;2;4;5;0;19;13;12
937;GP;2018;DSI/BD/BD;M;05/12/2003;U;LE3;T;1;1;health;other;course;mother;2;1;1;no;yes;no;yes;yes;yes;yes;no;4;4;4;1;2;5;0;1;10;12
