Student Number;school;year;Class;sex;Birth Date;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;P1;P2;P3
139;GP;2017;DMAT/MAT/MAT1;M;09/06/2005;R;GT3;T;3;4;at_home;teacher;course;mother;4;2;0;no;yes;no;no;yes;yes;no;yes;5;3;3;1;1;5;2;13;10;17
140;GP;2017;DMAT/MAT/MAT1;F;17/06/2005;U;GT3;T;4;4;services;at_home;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;yes;4;3;3;1;1;5;4;9;12;2
141;GP;2017;DMAT/MAT/MAT1;M;05/07/2003;R;GT3;T;3;4;at_home;other;course;mother;3;2;0;no;no;no;no;yes;yes;no;no;5;4;5;2;4;5;2;16;7;13
142;GP;2017;DMAT/MAT/MAT1;F;29/06/2004;R;GT3;T;1;1;at_home;other;course;mother;4;2;0;no;yes;no;no;yes;yes;no;no;5;1;3;1;1;3;0;2;2;6
143;GP;2017;DMAT/MAT/MAT1;M;19/09/2002;U;LE3;T;3;1;services;services;course;mother;2;1;0;no;no;no;yes;yes;yes;yes;yes;3;3;4;4;5;4;2;17;3;4
144;GP;2017;DMAT/MAT/MAT1;F;22/08/2002;U;GT3;A;3;2;other;services;course;other;1;3;0;no;yes;no;yes;no;yes;yes;yes;4;3;3;5;1;5;10;16;10;1
145;GP;2017;DMAT/MAT/MAT1;F;19/08/2004;R;GT3;T;1;1;other;services;reputation;mother;2;1;0;no;yes;no;yes;yes;yes;no;yes;3;3;3;1;2;1;8;15;19;3
146;GP;2017;DMAT/MAT/MAT1;F;04/04/2004;U;GT3;A;3;3;other;other;course;other;2;1;0;no;yes;no;yes;no;yes;yes;yes;4;3;2;1;1;5;4;10;20;2
147;GP;2017;DMAT/MAT/MAT1;M;23/02/2004;U;LE3;T;1;1;services;other;course;mother;1;2;2;no;no;no;no;yes;yes;no;yes;4;4;4;1;3;5;0;7;18;15
148;GP;2017;DMAT/MAT/MAT1;F;12/04/2005;U;GT3;T;4;4;teacher;teacher;course;mother;2;1;0;no;no;no;yes;yes;yes;yes;no;4;3;2;1;1;5;6;13;14;18
149;GP;2017;DMAT/MAT/MAT1;F;01/02/2005;R;GT3;T;1;1;other;other;course;mother;3;1;1;no;no;no;yes;yes;yes;yes;yes;5;5;5;1;1;1;2;4;18;5
150;GP;2017;DMAT/MAT/MAT1;M;28/08/2005;U;GT3;T;4;3;teacher;services;course;father;2;4;0;yes;yes;no;no;yes;yes;yes;no;2;2;2;1;1;3;6;17;17;6
151;GP;2017;DMAT/MAT/MAT1;F;30/05/2005;U;GT3;A;3;3;services;services;home;mother;1;2;0;no;no;no;no;no;yes;no;yes;1;3;2;2;3;1;24;2;7;2
152;GP;2017;DMAT/MAT/MAT1;M;17/07/2004;U;GT3;T;4;4;services;services;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;3;5;0;2;6;5
153;GP;2017;DMAT/MAT/MAT1;M;14/03/2004;U;LE3;T;2;2;services;services;reputation;father;2;1;0;no;yes;no;yes;yes;yes;yes;no;2;3;3;2;2;2;4;7;14;14
154;GP;2017;DMAT/MAT/MAT1;F;14/08/2005;U;GT3;T;4;4;teacher;services;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;2;2;1;1;5;2;1;19;20
155;GP;2017;DMAT/MAT/MAT1;F;19/12/2004;U;LE3;T;1;1;at_home;at_home;course;mother;1;1;0;no;no;no;no;yes;yes;yes;no;3;4;4;3;3;1;4;16;9;19
156;GP;2017;DMAT/MAT/MAT1;M;24/06/2003;U;GT3;T;2;1;other;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;5;4;5;1;2;5;22;13;17;10
157;GP;2017;DMAT/MAT/MAT1;F;19/12/2005;U;GT3;T;1;1;other;services;course;father;1;2;0;no;yes;no;no;yes;yes;yes;no;4;4;2;1;2;5;0;5;6;1
158;GP;2017;DMAT/MAT/MAT1;F;27/02/2005;U;LE3;A;2;1;at_home;other;home;mother;2;1;0;no;yes;no;yes;yes;no;yes;yes;4;4;2;1;1;5;0;14;17;8
159;GP;2017;DMAT/MAT/MAT1;F;31/05/2005;U;GT3;T;3;2;health;services;home;father;1;2;1;no;yes;no;no;yes;yes;yes;no;3;3;2;1;1;3;2;5;9;19
160;GP;2017;DMAT/MAT/MAT1;F;31/07/2005;U;GT3;T;1;2;at_home;other;course;mother;1;2;0;no;yes;no;no;no;yes;yes;no;4;3;2;1;1;5;6;14;20;17
161;GP;2017;DMAT/MAT/MAT1;F;10/09/2005;U;GT3;T;1;2;at_home;services;course;father;1;2;0;no;no;no;no;no;yes;no;yes;2;3;4;2;4;1;6;12;20;7
162;GP;2017;DMAT/MAT/MAT1;M;28/04/2004;U;GT3;T;4;4;teacher;teacher;course;mother;1;1;0;no;yes;no;no;yes;no;yes;yes;3;3;2;2;1;5;16;10;4;4
163;GP;2017;DMAT/MAT/MAT1;M;01/05/2005;U;LE3;A;2;1;services;other;course;mother;4;1;0;no;no;no;no;yes;yes;yes;no;4;5;5;2;5;5;0;14;8;2
164;GP;2017;DMAT/MAT/MAT1;M;06/12/2002;U;LE3;T;1;1;other;other;course;mother;1;1;2;no;no;no;no;yes;no;yes;yes;2;3;5;2;5;4;0;1;3;15
165;GP;2017;DMAT/MAT/MAT1;M;15/12/2004;U;LE3;T;2;1;at_home;other;course;mother;1;1;1;no;no;no;yes;yes;yes;no;yes;4;4;4;3;5;5;6;19;10;8
166;GP;2017;DMAT/MAT/MAT1;F;03/12/2005;R;GT3;T;3;3;services;services;reputation;other;2;3;0;no;yes;yes;yes;yes;yes;yes;yes;4;2;1;2;3;3;2;7;10;7
167;GP;2017;DMAT/MAT/MAT1;M;14/02/2001;U;GT3;T;3;2;services;at_home;home;mother;1;1;0;no;yes;no;no;yes;no;yes;yes;4;5;4;1;1;4;6;12;3;5
168;GP;2017;DMAT/MAT/MAT1;F;18/06/2003;U;GT3;T;4;4;other;teacher;course;mother;1;1;0;yes;yes;no;no;yes;yes;no;yes;4;2;1;1;1;4;0;9;4;7
169;GP;2017;DMAT/MAT/MAT1;M;31/05/2005;R;GT3;T;2;3;at_home;services;course;mother;1;2;0;yes;no;yes;yes;yes;yes;no;no;4;4;4;1;1;1;0;18;1;16
170;GP;2017;DMAT/MAT/MAT1;M;11/01/2003;R;LE3;T;1;2;other;other;reputation;mother;1;1;3;no;no;no;no;yes;yes;no;no;2;2;2;3;3;5;14;12;16;11
171;GP;2017;DMAT/MAT/MAT1;F;04/08/2002;R;GT3;T;1;1;at_home;other;course;mother;3;1;3;no;yes;no;yes;no;yes;no;no;5;2;5;1;5;4;6;3;17;12
172;GP;2017;DMAT/MAT/MAT1;M;28/05/2004;R;GT3;T;2;2;at_home;other;course;mother;3;1;0;no;no;no;no;no;yes;no;no;4;2;2;1;2;3;4;9;4;16
173;GP;2017;DMAT/MAT/MAT1;M;30/08/2004;U;GT3;T;3;3;other;services;course;father;1;2;1;no;yes;no;no;yes;yes;yes;yes;4;5;5;4;4;5;0;16;20;10
174;GP;2017;DMAT/MAT/MAT1;M;01/08/2004;U;LE3;T;1;2;health;services;course;mother;2;1;2;no;no;no;no;no;yes;yes;no;4;4;5;3;5;5;0;14;18;7
175;GP;2017;DMAT/MAT/MAT1;M;02/07/2003;R;LE3;T;2;1;at_home;other;course;mother;2;1;1;no;no;yes;yes;yes;no;yes;yes;3;3;2;2;2;5;8;5;16;11
176;GP;2017;DMAT/MAT/MAT1;M;12/04/2003;R;GT3;T;3;2;other;other;course;mother;2;2;2;yes;yes;no;no;yes;yes;yes;yes;4;4;4;1;4;3;4;9;9;20
177;GP;2017;DMAT/MAT/MAT1;M;08/10/2005;U;LE3;T;1;2;other;other;course;mother;2;1;0;no;no;no;yes;yes;yes;no;no;4;4;4;2;4;5;2;9;1;13
178;GP;2017;DMAT/MAT/MAT1;M;11/04/2004;U;GT3;T;1;3;at_home;services;course;father;1;1;1;no;no;no;no;yes;no;yes;no;5;3;3;1;4;2;2;4;13;14
179;GP;2017;DMAT/MAT/MAT1;M;18/11/2003;R;LE3;T;1;1;other;services;course;mother;4;2;0;no;no;no;yes;yes;no;no;yes;5;3;5;1;5;5;0;20;13;18
180;GP;2017;DMAT/MAT/MAT1;M;07/08/2003;U;GT3;T;3;2;services;services;course;mother;2;1;3;no;yes;no;yes;no;no;no;no;4;5;2;1;1;2;10;2;18;19
181;GP;2017;DMAT/MAT/MAT1;M;02/07/2004;U;GT3;T;2;2;other;other;course;father;1;2;0;no;no;no;no;yes;no;yes;no;4;3;5;2;4;4;0;14;17;3
182;GP;2017;DMAT/MAT/MAT1;F;21/11/2004;U;GT3;T;4;2;health;services;home;father;1;2;0;no;no;no;no;yes;yes;yes;yes;4;2;3;1;1;3;0;7;16;1
183;GP;2017;DMAT/MAT/MAT1;F;19/11/2004;U;GT3;T;2;2;other;other;home;mother;1;2;0;no;yes;no;no;no;yes;yes;no;5;1;5;1;1;4;0;3;3;8
184;GP;2017;DMAT/MAT/MAT1;F;24/07/2004;U;GT3;T;4;4;health;health;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;4;2;1;1;3;0;1;14;14
185;GP;2017;DMAT/MAT/MAT1;M;11/01/2004;U;GT3;T;3;4;other;other;course;father;3;1;1;no;yes;no;yes;no;yes;yes;no;3;4;5;2;4;2;4;2;8;6
186;GP;2017;DMAT/MAT/MAT1;M;03/09/2004;U;GT3;T;1;0;other;other;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;2;1;1;3;0;1;4;16
187;GP;2017;DMAT/MAT/MAT1;M;04/11/2003;U;LE3;T;4;4;teacher;other;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;4;4;1;3;5;0;2;3;8
188;GP;2017;DMAT/MAT/MAT1;F;10/01/2004;U;GT3;T;1;3;at_home;services;home;mother;1;2;0;no;no;no;yes;no;yes;yes;yes;4;3;5;1;1;3;0;8;20;4
189;GP;2017;DMAT/MAT/MAT1;F;26/05/2004;U;LE3;T;3;3;other;other;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;4;5;1;1;4;0;16;12;3
190;GP;2017;DMAT/MAT/MAT1;M;17/05/2003;U;LE3;T;4;3;teacher;other;course;mother;2;2;0;no;no;no;yes;yes;yes;yes;no;4;4;4;4;4;4;0;20;12;15
191;GP;2017;DMAT/MAT/MAT1;F;02/07/2004;U;GT3;T;2;2;services;other;reputation;mother;2;2;0;no;no;no;yes;no;yes;yes;no;3;4;4;1;4;5;0;17;4;16
192;GP;2017;DMAT/MAT/MAT1;M;10/12/2003;U;GT3;T;3;3;other;other;reputation;father;1;2;0;no;no;no;yes;no;yes;yes;no;4;3;4;1;4;4;4;1;3;18
193;GP;2017;DMAT/MAT/MAT1;M;28/10/2004;R;GT3;T;4;2;teacher;services;other;mother;1;1;0;no;yes;no;yes;yes;yes;yes;yes;4;3;3;3;4;3;8;2;3;7
194;GP;2017;DMAT/MAT/MAT1;M;08/11/2003;U;GT3;T;4;3;other;other;course;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;5;2;3;1;1;2;4;2;18;19
195;GP;2017;DMAT/MAT/MAT1;M;24/03/2004;U;GT3;T;4;3;teacher;other;home;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;3;4;3;2;3;3;4;19;9;5
196;GP;2017;DMAT/MAT/MAT1;M;07/11/2004;U;GT3;T;3;3;services;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;2;3;1;2;3;0;11;6;4
197;GP;2017;DMAT/MAT/MAT1;F;30/09/2003;U;GT3;T;2;4;services;services;reputation;father;1;2;0;no;yes;no;yes;yes;yes;no;no;5;4;2;2;3;5;0;11;4;1
198;GP;2017;DMAT/MAT/MAT1;F;09/02/2003;U;LE3;T;3;3;other;other;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;5;3;3;2;3;1;32;6;17;13
199;GP;2017;DMAT/MAT/MAT1;F;30/10/2004;U;GT3;T;3;2;other;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;1;2;2;1;2;1;8;9;4;20
200;GP;2017;DMAT/MAT/MAT1;M;28/10/2003;U;GT3;T;3;3;services;services;other;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;4;2;3;4;6;2;4;8
201;GP;2017;DMAT/MAT/MAT1;M;12/07/2004;U;GT3;T;1;2;services;services;other;mother;1;1;0;no;yes;no;yes;yes;yes;yes;yes;3;3;3;1;2;3;0;4;7;13
202;GP;2017;DMAT/MAT/MAT1;M;03/01/2004;U;LE3;T;2;1;other;other;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;2;3;1;2;5;0;5;3;4
203;GP;2017;DMAT/MAT/MAT1;F;21/11/2003;U;GT3;A;3;3;health;other;reputation;mother;1;2;0;no;yes;no;no;no;yes;yes;yes;3;3;3;1;3;3;10;19;2;6
204;GP;2017;DMAT/MAT/MAT1;M;17/03/2003;R;GT3;T;1;2;at_home;other;home;mother;1;2;0;no;no;no;no;yes;yes;no;no;3;1;3;1;5;3;6;20;8;14
205;GP;2017;DMAT/MAT/MAT1;F;16/10/2004;U;GT3;T;2;3;services;services;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;2;6;6;3;20
206;GP;2017;DMAT/MAT/MAT1;F;22/12/2003;U;GT3;T;1;1;at_home;services;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;3;3;1;1;3;0;17;13;7
207;GP;2017;DMAT/MAT/MAT1;M;08/01/2003;U;GT3;T;1;2;at_home;services;other;other;2;2;0;no;no;no;yes;no;yes;yes;no;4;4;4;4;5;5;16;10;4;11
208;GP;2017;DMAT/MAT/MAT1;M;28/06/2004;R;GT3;T;3;3;services;services;reputation;mother;1;1;0;no;yes;no;yes;yes;yes;yes;no;4;3;2;3;4;5;0;11;14;6
209;GP;2017;DMAT/MAT/MAT1;M;14/09/2004;U;GT3;T;2;3;other;other;home;father;2;1;0;no;no;no;no;yes;yes;yes;no;5;3;3;1;1;3;0;20;11;10
210;GP;2017;DMAT/MAT/MAT1;F;21/07/2003;U;LE3;T;2;4;services;services;course;father;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;3;2;1;1;5;8;13;1;7
211;GP;2017;DMAT/MAT/MAT1;M;28/08/2003;U;GT3;T;4;4;services;teacher;home;mother;1;1;0;no;no;no;no;yes;yes;yes;no;5;2;3;1;2;5;4;14;3;9
212;GP;2017;DMAT/MAT/MAT1;M;28/08/2004;R;LE3;T;3;3;teacher;other;home;father;3;1;0;no;yes;no;yes;yes;yes;yes;no;3;3;4;3;5;3;16;2;10;4
213;GP;2017;DMAT/MAT/MAT1;F;15/08/2003;U;GT3;T;4;4;services;teacher;home;mother;2;1;1;no;yes;no;no;yes;yes;yes;no;4;2;4;2;3;2;30;10;1;18
214;GP;2017;DMAT/MAT/MAT1;F;25/05/2004;U;LE3;T;4;4;teacher;teacher;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;5;2;1;2;3;0;19;12;19
215;GP;2017;DMAT/MAT/MAT1;F;11/03/2004;U;GT3;T;4;3;health;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;5;1;5;2;2;19;16;11
216;GP;2017;DMAT/MAT/MAT1;F;22/01/2004;U;GT3;T;2;3;other;other;reputation;mother;1;2;0;yes;yes;no;yes;yes;yes;no;no;4;4;3;1;3;4;4;13;6;12
217;GP;2017;DMAT/MAT/MAT1;F;17/08/2003;U;GT3;T;1;1;other;other;course;mother;1;2;0;no;yes;no;no;no;yes;no;no;4;4;4;1;3;1;0;8;9;17
218;GP;2017;DMAT/MAT/MAT1;F;26/02/2003;R;GT3;T;2;2;other;other;reputation;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;5;3;2;1;2;3;21;14;4;18
219;GP;2017;DMAT/MAT/MAT1;F;17/06/2004;R;GT3;T;2;2;services;services;reputation;mother;2;4;0;no;yes;no;yes;no;yes;yes;no;5;3;5;1;1;5;6;1;19;20
220;GP;2017;DMAT/MAT/MAT1;F;17/05/2003;U;GT3;T;3;4;at_home;services;home;mother;1;3;1;no;yes;yes;no;yes;yes;yes;yes;4;4;3;3;4;5;14;4;13;10
221;GP;2017;DMAT/MAT/MAT1;F;29/03/2004;U;GT3;A;3;1;services;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;2;3;3;2;2;4;2;17;4;17
222;GP;2017;DMAT/MAT/MAT1;F;20/08/2004;U;GT3;T;4;3;teacher;other;other;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;1;3;2;1;1;1;4;17;19;16
223;GP;2017;DMAT/MAT/MAT1;F;25/09/2004;U;GT3;T;1;1;at_home;other;home;mother;2;1;0;no;yes;no;no;yes;yes;no;no;4;3;2;1;4;5;2;2;3;14
224;GP;2017;DMAT/MAT/MAT1;F;12/03/2003;R;GT3;T;4;3;teacher;other;reputation;mother;2;3;0;no;yes;no;yes;yes;yes;yes;yes;4;4;2;1;1;4;0;6;15;13
225;GP;2017;DMAT/MAT/MAT1;F;03/09/2001;U;GT3;T;3;3;other;other;reputation;other;1;4;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;1;2;3;4;10;10;17
226;GP;2017;DMAT/MAT/MAT1;M;24/08/2003;U;LE3;T;4;4;services;other;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;5;3;5;4;5;3;15;20;5;3
227;GP;2017;DMAT/MAT/MAT1;F;22/12/2004;U;GT3;A;2;2;other;other;reputation;mother;1;2;0;yes;yes;no;no;yes;yes;yes;no;3;3;4;1;1;4;0;7;11;1
228;GP;2017;DMAT/MAT/MAT1;M;07/04/2002;U;GT3;T;2;2;services;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;4;4;2;4;5;10;3;16;17
229;GP;2017;DMAT/MAT/MAT1;F;19/01/2003;R;LE3;T;4;4;services;other;other;mother;1;1;0;no;yes;no;no;yes;yes;no;no;5;2;1;1;2;3;6;3;9;4
230;GP;2017;DMAT/MAT/MAT1;F;02/10/2003;U;LE3;T;3;2;other;other;reputation;mother;2;2;0;no;no;no;no;yes;yes;yes;no;4;4;4;1;3;1;2;1;15;1
231;GP;2017;DMAT/MAT/MAT1;F;24/04/2003;U;GT3;T;4;3;other;other;reputation;mother;1;2;0;no;no;no;no;yes;yes;yes;yes;3;4;5;2;4;1;16;7;7;18
232;GP;2017;DMAT/MAT/MAT1;M;13/05/2002;U;LE3;T;3;3;services;health;home;father;1;2;0;no;yes;no;no;yes;yes;yes;no;3;2;4;2;4;4;10;1;9;9
233;GP;2017;DMAT/MAT/MAT1;F;06/05/2003;U;GT3;T;2;3;at_home;other;home;father;2;1;0;no;yes;no;no;yes;yes;no;no;3;3;3;1;4;3;4;7;20;18
234;GP;2017;DMAT/MAT/MAT1;F;17/12/2003;U;GT3;T;2;2;at_home;at_home;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;1;1;4;0;1;8;2
235;GP;2017;DMAT/MAT/MAT1;F;26/02/2003;R;GT3;T;2;1;at_home;services;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;5;1;2;5;0;11;14;3
236;GP;2017;DMAT/MAT/MAT1;F;04/11/2003;U;GT3;T;1;1;at_home;other;reputation;mother;1;3;0;no;yes;no;yes;yes;yes;no;yes;4;3;4;1;1;5;12;19;4;15
237;GP;2017;DMAT/MAT/MAT1;F;29/11/2004;U;GT3;T;2;3;services;teacher;other;mother;1;2;0;yes;no;no;no;yes;yes;yes;no;2;3;1;1;1;3;0;18;16;18
238;GP;2017;DMAT/MAT/MAT1;M;25/07/2002;U;GT3;T;2;2;other;other;home;mother;2;2;3;no;yes;yes;no;yes;yes;yes;no;3;3;3;5;5;4;9;8;3;4
239;GP;2017;DMAT/MAT/MAT1;F;14/09/2004;U;GT3;T;4;4;teacher;services;home;mother;1;3;0;no;yes;no;yes;no;yes;yes;no;5;3;2;1;1;5;4;20;13;7
240;GP;2017;DMAT/MAT/MAT1;F;23/08/2002;R;GT3;T;3;1;other;other;reputation;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;1;4;4;5;18;7
241;GP;2017;DMAT/MAT/MAT1;F;03/06/2003;U;GT3;T;3;2;other;other;course;mother;1;2;0;no;no;no;yes;no;yes;yes;no;5;3;4;1;3;3;2;1;13;13
242;GP;2017;DMAT/MAT/MAT1;M;11/02/2003;U;LE3;T;2;3;services;services;reputation;father;1;2;0;no;yes;no;no;no;yes;yes;no;5;3;3;1;3;3;0;10;4;5
243;GP;2017;DMAT/MAT/MAT1;M;13/10/2002;U;LE3;T;2;1;at_home;other;course;mother;4;2;0;yes;yes;no;yes;yes;yes;yes;yes;4;3;2;4;5;3;2;5;15;12
244;GP;2017;DMAT/MAT/MAT1;F;20/12/2003;U;GT3;A;2;1;other;other;course;mother;2;3;0;no;no;no;yes;yes;yes;yes;yes;3;2;3;1;2;3;0;1;16;9
245;GP;2017;DMAT/MAT/MAT1;F;07/01/2003;U;LE3;T;4;3;health;other;reputation;father;1;2;0;no;no;no;yes;yes;yes;yes;yes;3;2;3;1;2;3;0;3;5;11
246;GP;2017;DMAT/MAT/MAT1;M;17/03/2003;R;GT3;T;2;2;other;other;course;father;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;5;2;1;1;1;0;8;14;7
247;GP;2017;DMAT/MAT/MAT1;M;31/10/2003;U;GT3;T;4;4;teacher;teacher;reputation;mother;1;2;0;yes;yes;no;yes;yes;yes;yes;yes;4;5;5;1;3;2;0;11;15;1
248;GP;2017;DMAT/MAT/MAT1;M;23/10/2004;U;GT3;T;4;4;health;other;reputation;father;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;4;2;4;1;0;20;4;5
249;GP;2017;DMAT/MAT/MAT1;M;05/09/2004;U;LE3;T;1;1;other;other;home;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;3;4;2;1;1;5;2;19;3;18
250;GP;2017;DMAT/MAT/MAT1;M;07/03/2004;U;GT3;T;3;2;at_home;other;reputation;mother;2;3;0;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;3;2;0;14;1;1
251;GP;2017;DMAT/MAT/MAT1;M;18/11/2003;U;LE3;T;2;2;other;other;home;father;1;2;0;no;no;no;yes;no;yes;yes;yes;4;4;2;5;5;4;0;1;16;14
252;GP;2017;DMAT/MAT/MAT1;F;09/05/2004;U;GT3;T;2;1;other;other;home;mother;1;1;0;no;no;no;no;yes;yes;yes;yes;4;5;2;1;1;5;4;11;11;20
253;GP;2017;DMAT/MAT/MAT1;F;27/06/2004;U;GT3;A;4;1;other;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;2;5;0;9;2;12
254;GP;2017;DMAT/MAT/MAT1;F;05/01/2002;U;LE3;A;2;4;services;other;course;mother;2;2;1;no;yes;no;no;yes;yes;yes;no;4;3;3;1;1;3;18;10;15;7
255;GP;2017;DMAT/MAT/MAT1;F;02/12/2002;U;LE3;T;2;2;at_home;services;course;mother;1;2;1;no;yes;no;no;no;yes;yes;yes;5;3;1;1;1;5;16;1;4;12
256;GP;2017;DMAT/MAT/MAT1;F;29/07/2002;U;GT3;T;3;3;other;other;course;mother;2;1;1;no;no;no;no;yes;no;yes;no;4;1;1;1;1;3;14;19;2;1
257;GP;2017;DMAT/MAT/MAT1;M;15/05/2002;U;GT3;T;2;2;other;at_home;course;other;1;1;1;no;yes;no;yes;no;no;yes;yes;4;4;3;2;2;1;26;19;1;19
258;GP;2017;DMAT/MAT/MAT1;M;28/07/2003;U;GT3;T;4;4;teacher;teacher;course;mother;1;1;0;no;yes;no;yes;no;yes;yes;no;4;2;1;1;2;5;6;9;6;12
259;GP;2017;DMAT/MAT/MAT1;F;10/03/2003;U;GT3;T;3;2;other;other;course;father;1;2;0;no;no;no;yes;yes;yes;no;no;5;4;2;1;1;3;4;11;1;10
260;GP;2017;DMAT/MAT/MAT1;F;30/08/2003;U;LE3;T;1;1;at_home;at_home;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;yes;4;3;2;1;2;4;10;19;17;11
261;GP;2017;DMAT/MAT/MAT1;F;04/07/2004;U;GT3;T;1;2;other;other;course;mother;1;1;0;no;no;no;no;yes;no;yes;no;5;3;5;1;2;5;4;16;2;19
262;GP;2017;DMAT/MAT/MAT1;F;12/11/2003;R;GT3;T;2;1;at_home;services;course;mother;3;2;0;no;no;no;yes;yes;yes;no;no;2;1;1;1;1;3;2;13;7;7
263;GP;2017;DMAT/MAT/MAT1;F;26/06/2003;R;LE3;A;1;4;other;other;course;other;4;1;1;no;yes;no;no;yes;yes;yes;no;5;5;4;1;1;5;14;17;1;5
264;GP;2017;DMAT/MAT/MAT1;M;21/04/2002;U;GT3;T;2;2;other;services;reputation;father;1;2;0;no;no;no;no;yes;no;yes;no;5;5;4;3;5;2;16;16;6;16
265;GP;2017;DMAT/MAT/MAT1;F;28/01/2003;U;LE3;A;2;2;other;other;home;mother;1;1;1;no;yes;no;no;no;no;yes;no;3;1;2;1;1;1;8;6;19;13
266;GP;2017;DMAT/MAT/MAT1;F;05/06/2003;R;LE3;T;1;1;at_home;other;course;mother;2;3;0;no;no;no;yes;yes;yes;yes;no;4;3;3;1;3;5;4;4;4;1
267;GP;2017;DMAT/MAT/MAT1;F;16/09/2003;U;LE3;A;4;2;teacher;other;course;mother;1;2;0;no;yes;no;yes;yes;yes;no;no;4;3;2;1;1;4;4;9;9;3
268;GP;2017;DMAT/MAT/MAT1;M;18/01/2003;U;LE3;T;4;3;health;other;course;mother;2;2;0;no;no;no;yes;yes;yes;yes;yes;2;5;5;1;4;5;8;19;5;15
269;GP;2017;DMAT/MAT/MAT1;M;07/09/2003;R;LE3;A;4;4;teacher;other;course;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;3;3;3;2;3;4;0;15;11;10
270;GP;2017;DMAT/MAT/MAT1;M;08/08/2004;U;LE3;T;4;3;teacher;other;course;mother;1;1;0;no;no;no;yes;no;yes;yes;no;5;4;5;1;1;3;7;13;7;13
271;GP;2017;DMAT/MAT/MAT1;M;04/09/2004;U;GT3;T;4;4;services;services;course;mother;1;1;0;no;no;yes;yes;yes;yes;yes;no;5;3;2;1;2;5;4;7;6;2
272;GP;2017;DMAT/MAT/MAT1;F;02/11/2003;U;GT3;T;4;4;teacher;services;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;5;3;1;1;4;5;2;12;7;2
273;GP;2017;DMAT/MAT/MAT1;M;01/06/2003;R;GT3;T;1;1;other;other;home;father;2;3;0;no;no;no;no;no;yes;yes;yes;4;3;3;1;1;1;2;4;3;15
274;GP;2017;DMAT/MAT/MAT1;F;19/08/2003;U;GT3;T;3;3;services;other;home;mother;2;3;0;no;yes;no;no;yes;yes;yes;yes;4;2;2;2;3;5;10;17;9;2
275;GP;2017;DMAT/MAT/MAT1;F;04/07/2003;U;GT3;T;1;1;at_home;other;course;mother;1;2;0;yes;no;no;no;no;yes;no;yes;4;3;2;1;1;4;10;2;16;15
276;GP;2017;DMAT/MAT/MAT1;F;24/04/2002;U;GT3;T;2;1;other;other;course;other;2;3;0;no;yes;no;no;no;yes;yes;yes;4;4;4;1;1;3;10;5;13;16
277;GP;2017;DMAT/MAT/MAT1;M;27/02/2004;U;GT3;T;2;1;other;other;course;mother;3;1;0;no;no;no;no;yes;yes;yes;no;4;3;3;1;1;4;7;15;11;13
